567,21
568,26
569,9
570,17
571,24
572,2
573,42
574,18
575,2
576,31
577,3
578,15
579,26
580,11
581,2
582,8
583,2
584,1
585,8
586,5
587,26
588,30
589,18
590,29
591,11
592,7
593,24
594,4
595,29
596,8
597,14
598,26
599,12
600,12
601,9
602,7
603,29
604,2
605,17
606,35
607,34
608,32
609,29
610,18
611,28
612,2
613,30
614,40
615,5
616,41
617,44
618,2
619,2
620,12
621,39
622,34
623,4
624,29
625,10
626,22
627,12
628,17
629,2
630,12
631,7
632,36
633,35
634,2
635,5
636,5
637,14
638,25
639,16
640,7
641,2
642,39
643,4
644,2
645,17
646,2
647,26
648,16
649,1
650,38
651,8
652,7
653,26
654,41
655,2
656,36
657,39
658,29
659,7
660,7
661,4
662,7
663,4
664,4
665,9
666,21
667,21
668,7
669,27
670,2
671,18
672,41
673,26
674,33
675,8
676,21
677,1
678,8
679,2
680,7
681,20
682,30
683,9
684,18
685,1
686,36
687,14
688,19
689,2
690,35
691,7
692,4
693,8
694,7
695,18
696,4
697,2
698,25
699,32
700,8
701,11
702,11
703,18
704,8
705,2
706,7
707,7
708,7
709,16
710,28
711,14
712,23
713,1
714,26
715,30
716,18
717,18
718,13
719,20
720,2
721,16
722,12
723,24
724,14
725,35
726,18
727,11
728,7
729,2
730,2
731,18
732,7
733,2
734,31
735,35
736,44
737,2
738,16
739,8
740,4
741,29
742,31
743,1
744,25
745,24
746,1
747,7
748,29
749,7
750,42
751,19
752,14
753,18
754,7
755,24
756,12
757,34
758,2
759,29
760,6
761,34
762,21
763,17
764,37
765,11
766,8
767,2
768,16
769,7
770,7
771,5
772,7
773,36
774,27
775,42
776,39
777,22
778,6
779,7
780,29
781,7
782,39
783,7
784,22
785,29
786,16
787,30
788,33
789,19
790,25
791,32
792,22
793,18
794,2
795,7
796,25
797,22
798,32
799,2
800,2
801,14
802,6
803,15
804,2
805,24
806,10
807,17
808,8
809,7
810,4
811,32
812,8
813,36
814,28
815,5
816,12
817,12
818,11
819,17
820,35
821,26
822,26
823,9
824,20
825,13
826,40
827,37
828,24
829,9
830,2
831,2
832,2
833,13
834,22
835,16
836,21
837,18
838,8
839,4
840,8
841,14
842,8
843,29
844,23
845,7
846,1
847,17
848,4
849,29
850,16
851,11
852,8
853,17
854,7
855,2
856,2
857,35
858,7
859,8
860,32
861,17
862,8
863,22
864,7
865,28
866,4
867,17
868,1
869,37
870,7
871,18
872,25
873,37
874,30
875,10
876,16
877,2
878,26
879,29
880,23
881,9
882,2
883,7
884,16
885,5
886,30
887,2
888,18
889,22
890,4
891,43
892,2
893,7
894,16
895,7
896,1
897,5
898,34
899,9
900,43
901,4
902,32
903,17
904,5
905,32
906,24
907,3
908,28
909,13
910,14
911,27
912,9
913,1
914,8
915,20
916,2
917,25
918,30
919,7
920,32
921,40
922,9
923,18
924,8
925,17
926,2
927,34
928,14
929,7
930,33
931,34
932,6
933,2
934,19
935,7
936,25
937,6
938,25
939,5
940,2
941,7
942,19
943,2
944,2
945,14
946,9
947,20
948,29
949,12
950,24
951,2
952,30
953,7
954,31
955,7
956,41
957,16
958,18
959,4
960,18
961,23
962,5
963,14
964,25
965,5
966,29
967,37
968,20
969,29
970,25
971,39
972,26
973,26
974,14
975,2
976,19
977,41
978,2
979,13
980,17
981,19
982,31
983,16
984,24
985,2
986,7
987,40
988,2
989,1
990,12
991,8
992,16
993,29
994,15
995,5
996,9
997,1
998,19
999,29
1000,7
1001,19
1002,18
1003,11
1004,18
1005,7
1006,18
1007,4
1008,1
1009,2
1010,24
1011,16
1012,30
1013,2
1014,24
1015,1
1016,25
1017,42
1018,35
1019,8
1020,8
1021,7
1022,19
1023,43
1024,8
1025,25
1026,12
1027,42
1028,30
1029,2
1030,8
1031,17
1032,4
1033,20
1034,19
1035,4
1036,32
1037,19
1038,25
1039,5
1040,43
1041,18
1042,9
1043,16
1044,11
1045,8
1046,4
1047,1
1048,32
1049,6
1050,16
1051,7
1052,20
1053,22
1054,12
1055,20
1056,2
1057,24
1058,18
1059,11
1060,39
1061,17
1062,22
1063,29
1064,29
1065,8
1066,8
1067,28
1068,28
1069,14
1070,20
1071,13
1072,2
1073,41
1074,27
1075,14
1076,35
1077,19
1078,17
1079,7
1080,9
1081,18
1082,36
1083,2
1084,4
1085,34
1086,1
1087,1
1088,18
1089,1
1090,25
1091,28
1092,7
1093,25
1094,36
1095,16
1096,40
1097,29
1098,7
1099,6
1100,30
1101,34
1102,13
1103,11
1104,11
1105,33
1106,4
1107,16
1108,17
1109,39
1110,2
1111,28
1112,17
1113,39
1114,18
1115,36
1116,20
1117,18
1118,34
1119,32
1120,26
1121,18
1122,16
1123,1
1124,7
1125,7
1126,1
1127,26
1128,2
1129,1
1130,7
1131,5
1132,34
1133,1
1134,22
1135,41
1136,8
1137,29
1138,8
1139,17
1140,7
1141,14
1142,2
1143,6
1144,2
1145,29
1146,20
1147,26
1148,40
1149,34
1150,8
1151,17
1152,7
1153,17
1154,6
1155,15
1156,26
1157,38
1158,34
1159,34
1160,11
1161,18
1162,36
1163,20
1164,43
1165,24
1166,9
1167,13
1168,26
1169,2
1170,12
1171,13
1172,35
1173,28
1174,30
1175,8
1176,8
1177,16
1178,2
1179,2
1180,25
1181,22
1182,25
1183,30
1184,1
1185,17
1186,1
1187,28
1188,42
1189,13
1190,34
1191,5
1192,17
1193,12
1194,11
1195,18
1196,18
1197,5
1198,19
1199,34
1200,24
1201,2
1202,36
1203,12
1204,17
1205,1
1206,43
1207,6
1208,11
1209,30
1210,7
1211,26
1212,2
1213,16
1214,5
1215,17
1216,7
1217,14
1218,14
1219,32
1220,9
1221,34
1222,11
1223,17
1224,7
1225,7
1226,3
1227,38
1228,24
1229,25
1230,30
1231,9
1232,5
1233,18
1234,35
1235,17
1236,2
1237,43
1238,8
1239,18
1240,36
1241,7
1242,4
1243,7
1244,13
1245,26
1246,41
1247,1
1248,18
1249,4
1250,4
1251,19
1252,4
1253,35
1254,34
1255,4
1256,18
1257,2
1258,13
1259,36
1260,20
1261,19
1262,8
1263,7
1264,7
1265,5
1266,4
1267,4
1268,17
1269,20
1270,7
1271,33
1272,9
1273,40
1274,25
1275,18
1276,13
1277,7
1278,8
1279,19
1280,9
1281,2
1282,34
1283,18
1284,2
1285,39
1286,36
1287,38
1288,16
1289,18
1290,32
1291,4
1292,1
1293,43
1294,13
1295,24
1296,18
1297,26
1298,39
1299,2
1300,12
1301,2
1302,4
1303,4
1304,2
1305,18
1306,34
1307,18
1308,28
1309,40
1310,21
1311,14
1312,2
1313,11
1314,13
1315,6
1316,12
1317,7
1318,15
1319,13
1320,4
1321,5
1322,34
1323,7
1324,34
1325,30
1326,18
1327,4
1328,36
1329,5
1330,7
1331,34
1332,2
1333,12
1334,4
1335,41
1336,18
1337,18
1338,17
1339,1
1340,29
1341,25
1342,9
1343,36
1344,39
1345,34
1346,18
1347,5
1348,13
1349,14
1350,7
1351,20
1352,30
1353,31
1354,11
1355,34
1356,18
1357,43
1358,18
1359,7
1360,32
1361,16
1362,8
1363,12
1364,5
1365,1
1366,28
1367,18
1368,11
1369,24
1370,7
1371,4
1372,7
1373,7
1374,31
1375,25
1376,40
1377,22
1378,7
1379,11
1380,24
1381,7
1382,2
1383,20
1384,19
1385,30
1386,29
1387,13
1388,7
1389,21
1390,14
1391,26
1392,4
1393,26
1394,2
1395,34
1396,41
1397,6
1398,2
1399,34
1400,37
1401,6
1402,24
1403,30
1404,36
1405,7
1406,39
1407,30
1408,2
1409,11
1410,7
1411,4
1412,34
1413,5
1414,32
1415,22
1416,28
1417,43
1418,24
1419,21
1420,16
1421,18
1422,28
1423,9
1424,26
1425,7
1426,7
1427,9
1428,4
1429,22
1430,8
1431,26
1432,2
1433,2
1434,25
1435,9
1436,26
1437,14
1438,4
1439,13
1440,28
1441,19
1442,43
1443,19
1444,1
1445,4
1446,38
1447,18
1448,22
1449,11
1450,40
1451,19
1452,4
1453,17
1454,7
1455,36
1456,26
1457,14
1458,18
1459,41
1460,7
1461,33
1462,2
1463,30
1464,17
1465,4
1466,10
1467,21
1468,1
1469,38
1470,14
1471,16
1472,2
1473,7
1474,24
1475,17
1476,36
1477,7
1478,5
1479,8
1480,11
1481,18
1482,9
1483,7
1484,7
1485,36
1486,7
1487,13
1488,2
1489,4
1490,5
1491,36
1492,7
1493,17
1494,26
1495,4
1496,15
1497,7
1498,41
1499,16
1500,5
1501,18
1502,5
1503,8
1504,4
1505,16
1506,1
1507,4
1508,5
1509,25
1510,21
1511,17
1512,8
1513,2
1514,7
1515,22
1516,28
1517,9
1518,1
1519,5
1520,4
1521,31
1522,10
1523,7
1524,23
1525,2
1526,14
1527,7
1528,12
1529,2
1530,9
1531,18
1532,20
1533,29
1534,21
1535,11
1536,39
1537,11
1538,34
1539,7
1540,40
1541,8
1542,24
1543,2
1544,9
1545,37
1546,27
1547,24
1548,30
1549,2
1550,2
1551,3
1552,4
1553,7
1554,26
1555,19
1556,7
1557,7
1558,32
1559,39
1560,7
1561,29
1562,8
1563,5
1564,7
1565,29
1566,6
1567,2
1568,28
1569,28
1570,9
1571,14
1572,14
1573,1
1574,9
1575,22
1576,34
1577,18
1578,26
1579,39
1580,22
1581,14
1582,29
1583,5
1584,11
1585,7
1586,41
1587,15
1588,26
1589,13
1590,17
1591,32
1592,28
1593,28
1594,31
1595,5
1596,13
1597,6
1598,11
1599,22
1600,41
1601,5
1602,5
1603,5
1604,34
1605,7
1606,25
1607,4
1608,2
1609,1
1610,2
1611,2
1612,41
1613,19
1614,2
1615,2
1616,44
1617,2
1618,2
1619,29
1620,34
1621,2
1622,15
1623,14
1624,16
1625,15
1626,40
1627,17
1628,8
1629,4
1630,13
1631,4
1632,34
1633,7
1634,16
1635,30
1636,4
1637,9
1638,17
1639,2
1640,26
1641,17
1642,24
1643,38
1644,27
1645,13
1646,32
1647,13
1648,7
1649,34
1650,1
1651,7
1652,5
1653,24
1654,2
1655,2
1656,7
1657,18
1658,7
1659,18
1660,7
1661,25
1662,16
1663,1
1664,35
1665,34
1666,39
1667,9
1668,18
1669,8
1670,8
1671,16
1672,23
1673,25
1674,1
1675,5
1676,22
1677,4
1678,7
1679,22
1680,5
1681,41
1682,38
1683,29
1684,2
1685,8
1686,23
1687,2
1688,35
1689,35
1690,2
1691,31
1692,5
1693,7
1694,8
1695,7
1696,16
1697,38
1698,17
1699,29
1700,7
1701,42
1702,22
1703,3
1704,34
1705,8
1706,25
1707,17
1708,41
1709,16
1710,8
1711,4
1712,2
1713,1
1714,14
1715,24
1716,12
1717,4
1718,23
1719,2
1720,1
1721,33
1722,4
1723,24
1724,5
1725,35
1726,17
1727,8
1728,5
1729,39
1730,8
1731,13
1732,41
1733,4
1734,18
1735,22
1736,8
1737,4
1738,31
1739,7
1740,29
1741,37
1742,34
1743,22
1744,38
1745,6
1746,5
1747,18
1748,25
1749,4
1750,8
1751,19
1752,18
1753,9
1754,40
1755,1
1756,13
1757,30
1758,22
1759,25
1760,29
1761,18
1762,37
1763,30
1764,42
1765,24
1766,34
1767,17
1768,33
1769,7
1770,32
1771,14
1772,7
1773,7
1774,2
1775,8
1776,33
1777,19
1778,7
1779,8
1780,42
1781,18
1782,32
1783,13
1784,2
1785,42
1786,41
1787,24
1788,4
1789,5
1790,43
1791,2
1792,29
1793,1
1794,1
1795,32
1796,5
1797,22
1798,2
1799,17
1800,6
1801,8
1802,16
1803,29
1804,7
1805,17
1806,8
1807,26
1808,22
1809,7
1810,34
1811,2
1812,11
1813,26
1814,4
1815,6
1816,2
1817,16
1818,31
1819,18
1820,17
1821,7
1822,2
1823,8
1824,29
1825,1
1826,6
1827,7
1828,21
1829,5
1830,30
1831,32
1832,11
1833,29
1834,8
1835,4
1836,16
1837,7
1838,43
1839,7
1840,8
1841,2
1842,4
1843,8
1844,4
1845,20
1846,11
1847,9
1848,18
1849,12
1850,29
1851,41
1852,5
1853,35
1854,7
1855,29
1856,2
1857,8
1858,15
1859,1
1860,18
1861,7
1862,2
1863,37
1864,5
1865,4
1866,2
1867,36
1868,38
1869,32
1870,9
1871,1
1872,37
1873,7
1874,15
1875,36
1876,25
1877,2
1878,2
1879,7
1880,26
1881,7
1882,7
1883,2
1884,17
1885,29
1886,18
1887,7
1888,17
1889,2
1890,21
1891,8
1892,17
1893,2
1894,18
1895,24
1896,4
1897,16
1898,9
1899,18
1900,34
1901,4
1902,29
1903,35
1904,12
1905,25
1906,14
1907,31
1908,14
1909,12
1910,33
1911,7
1912,38
1913,15
1914,7
1915,7
1916,17
1917,30
1918,5
1919,7
1920,42
1921,7
1922,17
1923,4
1924,17
1925,5
1926,7
1927,2
1928,30
1929,25
1930,7
1931,7
1932,33
1933,34
1934,29
1935,2
1936,4
1937,4
1938,29
1939,7
1940,8
1941,42
1942,18
1943,27
1944,5
1945,28
1946,26
1947,40
1948,18
1949,29
1950,5
1951,24
1952,19
1953,19
1954,17
1955,28
1956,5
1957,16
1958,7
1959,9
1960,12
1961,5
1962,2
1963,34
1964,7
1965,11
1966,6
1967,32
1968,41
1969,25
1970,12
1971,2
1972,17
1973,1
1974,37
1975,27
1976,13
1977,7
1978,37
1979,27
1980,16
1981,12
1982,24
1983,19
1984,29
1985,27
1986,1
1987,42
1988,17
1989,18
1990,11
1991,28
1992,14
1993,7
1994,40
1995,13
1996,32
1997,5
1998,7
1999,41
2000,1
2001,26
2002,7
2003,4
2004,28
2005,24
2006,8
2007,11
2008,29
2009,14
2010,30
2011,2
2012,20
2013,7
2014,24
2015,11
2016,18
2017,2
2018,7
2019,18
2020,30
2021,26
2022,33
2023,5
2024,2
2025,4
2026,2
2027,2
2028,17
2029,2
2030,11
2031,16
2032,9
2033,15
2034,19
2035,19
2036,22
2037,19
2038,28
2039,2
2040,2
2041,32
2042,34
2043,26
2044,7
2045,34
2046,14
2047,25
2048,20
2049,6
2050,43
2051,5
2052,17
2053,4
2054,7
2055,13
2056,2
2057,9
2058,42
2059,4
2060,10
2061,24
2062,5
2063,34
2064,2
2065,2
2066,4
2067,19
2068,31
2069,39
2070,17
2071,7
2072,9
2073,4
2074,14
2075,21
2076,7
2077,2
2078,42
2079,26
2080,7
2081,28
2082,2
2083,23
2084,18
2085,17
2086,28
2087,7
2088,43
2089,29
2090,2
2091,15
2092,5
2093,13
2094,29
2095,35
2096,37
2097,26
2098,26
2099,39
2100,25
2101,17
2102,2
2103,20
2104,26
2105,35
2106,23
2107,4
2108,6
2109,8
2110,8
2111,29
2112,9
2113,2
2114,34
2115,2
2116,16
2117,8
2118,11
2119,17
2120,35
2121,7
2122,8
2123,26
2124,5
2125,7
2126,11
2127,2
2128,2
2129,26
2130,7
2131,1
2132,8
2133,2
2134,19
2135,2
2136,4
2137,7
2138,14
2139,4
2140,5
2141,2
2142,21
2143,7
2144,18
2145,24
2146,26
2147,25
2148,2
2149,20
2150,1
2151,24
2152,32
2153,5
2154,16
2155,8
2156,18
2157,3
2158,13
2159,8
2160,37
2161,26
2162,1
2163,38
2164,2
2165,7
2166,2
2167,18
2168,21
2169,16
2170,4
2171,18
2172,21
2173,7
2174,28
2175,31
2176,18
2177,24
2178,26
2179,40
2180,29
2181,22
2182,4
2183,30
2184,7
2185,2
2186,1
2187,32
2188,42
2189,7
2190,44
2191,20
2192,13
2193,17
2194,2
2195,2
2196,29
2197,30
2198,29
2199,29
2200,24
2201,8
2202,32
2203,2
2204,2
2205,39
2206,32
2207,12
2208,31
2209,12
2210,2
2211,5
2212,7
2213,11
2214,2
2215,28
2216,40
2217,24
2218,8
2219,21
2220,2
2221,4
2222,39
2223,7
2224,33
2225,5
2226,29
2227,16
2228,38
2229,39
2230,32
2231,43
2232,41
2233,9
2234,29
2235,36
2236,36
2237,5
2238,1
2239,2
2240,38
2241,5
2242,16
2243,36
2244,22
2245,41
2246,12
2247,28
2248,3
2249,2
2250,2
2251,17
2252,7
2253,19
2254,8
2255,33
2256,34
2257,7
2258,22
2259,5
2260,23
2261,28
2262,30
2263,18
2264,5
2265,7
2266,4
2267,32
2268,27
2269,2
2270,41
2271,29
2272,17
2273,16
2274,4
2275,15
2276,14
2277,1
2278,4
2279,7
2280,26
2281,15
2282,2
2283,7
2284,16
2285,4
2286,2
2287,32
2288,26
2289,8
2290,13
2291,19
2292,28
2293,1
2294,4
2295,2
2296,36
2297,24
2298,26
2299,28
2300,32
2301,32
2302,7
2303,7
2304,23
2305,8
2306,10
2307,19
2308,9
2309,26
2310,39
2311,8
2312,19
2313,34
2314,29
2315,8
2316,29
2317,26
2318,1
2319,25
2320,5
2321,2
2322,2
2323,22
2324,30
2325,5
2326,18
2327,2
2328,8
2329,2
2330,36
2331,13
2332,37
2333,43
2334,18
2335,18
2336,5
2337,41
2338,4
2339,13
2340,6
2341,26
2342,8
2343,26
2344,35
2345,7
2346,19
2347,29
2348,7
2349,7
2350,7
2351,22
2352,5
2353,24
2354,18
2355,18
2356,4
2357,24
2358,30
2359,20
2360,7
2361,26
2362,7
2363,34
2364,24
2365,7
2366,7
2367,29
2368,11
2369,40
2370,16
2371,34
2372,8
2373,6
2374,7
2375,19
2376,22
2377,7
2378,17
2379,31
2380,19
2381,17
2382,2
2383,36
2384,23
2385,11
2386,18
2387,7
2388,8
2389,16
2390,7
2391,7
2392,17
2393,21
2394,5
2395,9
2396,18
2397,24
2398,41
2399,14
2400,30
2401,5
2402,7
2403,6
2404,34
2405,2
2406,13
2407,22
2408,31
2409,24
2410,24
2411,30
2412,14
2413,16
2414,42
2415,14
2416,33
2417,12
2418,18
2419,2
2420,33
2421,2
2422,13
2423,13
2424,1
2425,14
2426,38
2427,23
2428,22
2429,17
2430,7
2431,24
2432,40
2433,5
2434,29
2435,7
2436,36
2437,17
2438,31
2439,16
2440,5
2441,2
2442,24
2443,34
2444,19
2445,8
2446,1
2447,2
2448,7
2449,7
2450,34
2451,4
2452,34
2453,16
2454,12
2455,5
2456,2
2457,38
2458,2
2459,40
2460,29
2461,4
2462,16
2463,9
2464,14
2465,27
2466,7
2467,8
2468,20
2469,25
2470,18
2471,4
2472,7
2473,29
2474,4
2475,5
2476,5
2477,15
2478,28
2479,12
2480,7
2481,7
2482,29
2483,7
2484,30
2485,5
2486,2
2487,1
2488,14
2489,8
2490,39
2491,21
2492,25
2493,18
2494,2
2495,4
2496,29
2497,29
2498,34
2499,14
2500,7
2501,2
2502,11
2503,17
2504,30
2505,37
2506,4
2507,9
2508,2
2509,11
2510,1
2511,18
2512,7
2513,12
2514,40
2515,5
2516,8
2517,5
2518,5
2519,2
2520,8
2521,25
2522,17
2523,2
2524,25
2525,2
2526,7
2527,34
2528,13
2529,34
2530,5
2531,7
2532,34
2533,19
2534,8
2535,36
2536,19
2537,18
2538,40
2539,4
2540,4
2541,22
2542,18
2543,12
2544,18
2545,14
2546,40
2547,7
2548,5
2549,7
2550,17
2551,36
2552,1
2553,29
2554,7
2555,31
2556,40
2557,38
2558,21
2559,7
2560,20
2561,2
2562,1
2563,8
2564,4
2565,13
2566,7
2567,25
2568,16
2569,5
2570,24
2571,12
2572,17
2573,14
2574,16
2575,8
2576,17
2577,12
2578,30
2579,15
2580,37
2581,40
2582,17
2583,13
2584,25
2585,31
2586,30
2587,7
2588,35
2589,7
2590,31
2591,23
2592,5
2593,13
2594,25
2595,16
2596,24
2597,22
2598,8
2599,37
2600,36
2601,16
2602,3
2603,2
2604,12
2605,2
2606,7
2607,29
2608,26
2609,25
2610,16
2611,17
2612,29
2613,7
2614,34
2615,18
2616,20
2617,8
2618,18
2619,1
2620,22
2621,34
2622,4
2623,30
2624,29
2625,15
2626,32
2627,9
2628,4
2629,1
2630,7
2631,26
2632,4
2633,5
2634,29
2635,5
2636,16
2637,23
2638,20
2639,39
2640,22
2641,8
2642,23
2643,35
2644,41
2645,2
2646,19
2647,15
2648,30
2649,34
2650,26
2651,28
2652,13
2653,28
2654,7
2655,18
2656,26
2657,7
2658,30
2659,9
2660,34
2661,14
2662,24
2663,34
2664,2
2665,2
2666,42
2667,25
2668,9
2669,20
2670,26
2671,1
2672,18
2673,32
2674,29
2675,25
2676,13
2677,29
2678,11
2679,40
2680,16
2681,31
2682,7
2683,7
2684,26
2685,13
2686,5
2687,2
2688,18
2689,14
2690,13
2691,22
2692,15
2693,2
2694,4
2695,2
2696,16
2697,26
2698,6
2699,4
2700,8
2701,31
2702,11
2703,11
2704,7
2705,2
2706,23
2707,29
2708,38
2709,9
2710,16
2711,17
2712,36
2713,43
2714,29
2715,27
2716,15
2717,28
2718,5
2719,4
2720,31
2721,8
2722,11
2723,17
2724,7
2725,9
2726,35
2727,34
2728,12
2729,40
2730,25
2731,2
2732,26
2733,22
2734,32
2735,27
2736,4
2737,4
2738,7
2739,2
2740,7
2741,8
2742,26
2743,9
2744,18
2745,4
2746,14
2747,25
2748,10
2749,7
2750,24
2751,2
2752,38
2753,44
2754,25
2755,32
2756,2
2757,5
2758,27
2759,5
2760,24
2761,43
2762,28
2763,22
2764,2
2765,25
2766,2
2767,1
2768,8
2769,8
2770,33
2771,34
2772,19
2773,36
2774,41
2775,1
2776,2
2777,17
2778,6
2779,24
2780,41
2781,1
2782,26
2783,42
2784,32
2785,7
2786,12
2787,15
2788,8
2789,22
2790,14
2791,26
2792,29
2793,42
2794,12
2795,25
2796,4
2797,13
2798,27
2799,7
2800,26
2801,8
2802,12
2803,1
2804,1
2805,4
2806,41
2807,29
2808,21
2809,31
2810,34
2811,2
2812,8
2813,15
2814,11
2815,7
2816,16
2817,10
2818,5
2819,2
2820,20
2821,2
2822,36
2823,18
2824,16
2825,2
2826,22
2827,1
2828,26
2829,7
2830,2
2831,2
2832,33
2833,19
2834,11
2835,18
2836,9
2837,13
2838,4
2839,8
2840,4
2841,32
2842,24
2843,26
2844,4
2845,26
2846,19
2847,5
2848,15
2849,5
2850,25
2851,8
2852,29
2853,17
2854,2
2855,23
2856,14
2857,18
2858,39
2859,1
2860,38
2861,34
2862,18
2863,35
2864,24
2865,1
2866,8
2867,9
2868,1
2869,15
2870,34
2871,29
2872,31
2873,15
2874,36
2875,15
2876,2
2877,9
2878,22
2879,7
2880,20
2881,28
2882,7
2883,5
2884,13
2885,18
2886,8
2887,40
2888,1
2889,12
2890,25
2891,2
2892,9
2893,4
2894,17
2895,14
2896,34
2897,37
2898,6
2899,9
2900,38
2901,5
2902,7
2903,36
2904,14
2905,18
2906,7
2907,15
2908,30
2909,31
2910,40
2911,2
2912,11
2913,2
2914,14
2915,7
2916,18
2917,28
2918,35
2919,2
2920,6
2921,2
2922,40
2923,16
2924,13
2925,15
2926,4
2927,12
2928,7
2929,8
2930,39
2931,31
2932,29
2933,28
2934,13
2935,7
2936,39
2937,2
2938,40
2939,4
2940,25
2941,8
2942,7
2943,22
2944,7
2945,4
2946,31
2947,8
2948,5
2949,2
2950,5
2951,18
2952,29
2953,4
2954,17
2955,4
2956,12
2957,19
2958,41
2959,11
2960,41
2961,7
2962,22
2963,19
2964,42
2965,4
2966,5
2967,2
2968,21
2969,26
2970,20
2971,38
2972,34
2973,36
2974,18
2975,14
2976,2
2977,18
2978,6
2979,34
2980,12
2981,30
2982,9
2983,26
2984,29
2985,31
2986,2
2987,18
2988,2
2989,2
2990,8
2991,24
2992,2
2993,16
2994,7
2995,38
2996,9
2997,18
2998,17
2999,32
